"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"P4HB8",5.23627419282916e-182,0.780292389980529,0.454,0.137,1.04987297566225e-178,"16","P4HB"
"PSME27",9.37305201983107e-182,0.897676401695881,0.5,0.161,1.87929692997613e-178,"16","PSME2"
"MARC11",7.95447733797913e-180,1.83041774135639,0.165,0.026,1.59487270626482e-176,"16","MARC1"
"ATP5G37",3.66956202953852e-176,0.881759731867387,0.363,0.099,7.35747186922472e-173,"16","ATP5G3"
"MARCO2",2.04719495271558e-174,1.49053627821389,0.179,0.031,4.10462588019474e-171,"16","MARCO"
"H1FX6",9.58496191465745e-172,1.15400467296068,0.383,0.112,1.92178486388882e-168,"16","H1FX"
"MT-ATP69",2.22417505731709e-168,0.711913044976924,0.982,0.623,4.45947098992077e-165,"16","MT-ATP6"
"HIST2H2AA42",1.31652550174073e-167,1.03788594317914,0.245,0.055,2.63963363099015e-164,"16","HIST2H2AA4"
"HBEGF1",7.0082671119398e-167,2.04165164104969,0.132,0.019,1.40515755594393e-163,"16","HBEGF"
"HNRNPD7",5.24002410732368e-164,0.689043929561617,0.633,0.24,1.0506248335184e-160,"16","HNRNPD"
"MT-RNR16",1.46114222593538e-162,0.669359477516459,0.996,0.804,2.92959016300043e-159,"16","MT-RNR1"
"RNF144B3",2.54600836622094e-161,1.02801409757459,0.299,0.077,5.10474677427299e-158,"16","RNF144B"
"COL4A3BP3",7.15436497097933e-160,0.348832579397345,0.531,0.184,1.43445017668136e-156,"16","COL4A3BP"
"RPLP05",3.4140757168779e-157,0.72394234000265,0.846,0.401,6.84522181234019e-154,"16","RPLP0"
"SCARB22",5.88473350095647e-157,1.01524756199723,0.287,0.073,1.17988906694177e-153,"16","SCARB2"
"PRDX14",6.76746991460306e-155,1.02141633693509,0.287,0.074,1.35687771787791e-151,"16","PRDX1"
"H1F02",1.60273504626953e-150,1.48426904363653,0.156,0.027,3.21348376777042e-147,"16","H1F0"
"GNAS5",1.75233256595464e-150,0.680348056729565,0.818,0.378,3.51342679473906e-147,"16","GNAS"
"CCT87",1.76358518930802e-150,0.762115098146643,0.385,0.118,3.53598830456258e-147,"16","CCT8"
"CHCHD27",1.67728651242953e-149,0.73547474179909,0.368,0.11,3.36295945742121e-146,"16","CHCHD2"
"C19orf592",2.46252088249307e-144,1.32413613353651,0.177,0.035,4.93735436939861e-141,"16","C19orf59"
"CLTC6",2.63411089234596e-144,0.688218339355812,0.476,0.166,5.28139233915365e-141,"16","CLTC"
"SERBP17",2.84902704651021e-143,0.589204260791789,0.545,0.201,5.71229922825298e-140,"16","SERBP1"
"LMO45",6.16832599349557e-143,0.873197854779553,0.269,0.07,1.23674936169586e-139,"16","LMO4"
"CCR12",1.30287726519828e-142,1.36809047227546,0.188,0.039,2.61226891672255e-139,"16","CCR1"
"H2AFZ7",3.52243683931488e-140,0.669671586687037,0.347,0.105,7.06248586282633e-137,"16","H2AFZ"
"MTDH7",5.4674372246547e-139,0.583676302029386,0.668,0.275,1.09622116354327e-135,"16","MTDH"
"CCT56",1.24829876114863e-138,0.893916579839465,0.308,0.088,2.502839016103e-135,"16","CCT5"
"OAS12",1.00584370143672e-137,0.861000835025645,0.27,0.072,2.01671662138062e-134,"16","OAS1"
"SSR26",2.90042149702329e-135,0.611306893457876,0.433,0.148,5.81534510153169e-132,"16","SSR2"
"SSR16",4.94263529494135e-135,0.577624641821577,0.445,0.154,9.90998376635741e-132,"16","SSR1"
"PTMA6",2.24845271115326e-134,0.627921518004665,0.8,0.376,4.50814768586228e-131,"16","PTMA"
"KDELR22",3.36057862293512e-132,1.1649285935244,0.203,0.047,6.73796013898491e-129,"16","KDELR2"
"LDHA7",3.67618441729665e-132,0.502168708164235,0.501,0.184,7.37074975667977e-129,"16","LDHA"
"TPM44",1.70287410654897e-130,0.367230472992658,0.496,0.182,3.41426258363068e-127,"16","TPM4"
"CRIP16",1.15801135512433e-127,0.805437945080262,0.382,0.129,2.32181276702428e-124,"16","CRIP1"
"VCP6",2.42049515103375e-127,0.447861876286986,0.481,0.175,4.85309277782268e-124,"16","VCP"
"RGCC3",9.6288376942848e-127,1.28285453472845,0.195,0.045,1.9305819577041e-123,"16","RGCC"
"FAM101B6",1.33001487827372e-126,0.878556712991086,0.308,0.093,2.66667983093881e-123,"16","FAM101B"
"UQCRH8",2.11334254812759e-124,0.543382765389767,0.407,0.141,4.23725180899581e-121,"16","UQCRH"
"NAP1L15",5.01359287980572e-124,0.477078406035459,0.633,0.265,1.00522537240105e-120,"16","NAP1L1"
"UQCRQ6",4.04302874141462e-122,0.738256537078786,0.277,0.08,8.10627262653632e-119,"16","UQCRQ"
"ID27",1.03885653142214e-121,0.648515467578735,0.394,0.136,2.08290734550138e-118,"16","ID2"
"PSMD26",3.3834520952004e-121,0.714457930687382,0.353,0.117,6.78382145087679e-118,"16","PSMD2"
"HMGB26",6.87052810116755e-121,0.488597339927543,0.387,0.131,1.37754088428409e-117,"16","HMGB2"
"PTGS1",5.56565206156966e-118,0.636038351990951,0.132,0.024,1.11591323834472e-114,"16","PTGS1"
"HNRNPA2B18",7.80680310860135e-118,0.519847029814649,0.882,0.44,1.56526402327457e-114,"16","HNRNPA2B1"
"PDIA35",6.38717098493611e-116,0.45943484831193,0.567,0.231,1.28062778247969e-112,"16","PDIA3"
"DDOST6",7.73793942206306e-116,0.620956994407752,0.299,0.092,1.55145685412364e-112,"16","DDOST"
"TOP12",1.82371643491049e-115,0.520750421128764,0.439,0.162,3.65655145199553e-112,"16","TOP1"
"SSR45",2.29639967984817e-114,0.437196448053973,0.392,0.138,4.60428135809558e-111,"16","SSR4"
"HMGN27",2.5654571776931e-113,0.489214156511115,0.385,0.134,5.14374164127467e-110,"16","HMGN2"
"VCL4",5.30914441003955e-113,0.224910481948011,0.468,0.177,1.06448345421293e-109,"16","VCL"
"SRP727",1.35767390082071e-111,0.485952448984498,0.395,0.141,2.72213617114553e-108,"16","SRP72"
"ITGA47",9.00240377573302e-110,0.483960682078458,0.6,0.26,1.80498195703447e-106,"16","ITGA4"
"ANP32B6",5.53752123408912e-108,0.412345320540267,0.479,0.187,1.11027300743487e-104,"16","ANP32B"
"SELL7",3.42989332489177e-107,0.356901381470987,0.628,0.272,6.876936116408e-104,"16","SELL"
"SEL1L6",1.70294482527401e-106,0.472165880814514,0.332,0.112,3.4144043746744e-103,"16","SEL1L"
"F13A12",8.92822106546053e-106,0.385983932526705,0.291,0.092,1.79010832362484e-102,"16","F13A1"
"FFAR22",9.08892863027553e-106,1.0250029024592,0.127,0.025,1.82233019037024e-102,"16","FFAR2"
"BCL2L114",2.45059586490295e-105,0.688736271317401,0.249,0.074,4.91344470913042e-102,"16","BCL2L11"
"B4GALT17",1.10754149070196e-104,0.46196870505941,0.405,0.151,2.22062068885744e-101,"16","B4GALT1"
"MT-CYB9",2.23003982433679e-104,0.433471677177366,0.954,0.537,4.47122984779526e-101,"16","MT-CYB"
"TUBB4",5.66244455573084e-104,0.418255885017369,0.283,0.089,1.13532013342403e-100,"16","TUBB"
"SEC61B4",1.04953228877913e-103,0.713552384774042,0.253,0.076,2.10431223900216e-100,"16","SEC61B"
"RPN12",3.22313314102356e-103,0.465899170817047,0.383,0.14,6.46238194775225e-100,"16","RPN1"
"LIMS12",2.23256790491753e-101,0.21676552738423,0.418,0.16,4.47629864935965e-98,"16","LIMS1"
"MIR181A1HG2",9.00322029388677e-101,0.799819863499882,0.242,0.073,1.8051456689243e-97,"16","MIR181A1HG"
"IL1RN2",2.87337196329604e-100,1.1126119509098,0.142,0.031,5.76111078640856e-97,"16","IL1RN"
"SPCS35",8.47134554545876e-100,0.367517124799462,0.401,0.151,1.69850478186448e-96,"16","SPCS3"
"TEX144",2.03396144735709e-99,0.328043050708979,0.298,0.098,4.07809270195097e-96,"16","TEX14"
"AQP92",2.60206476291846e-99,1.12504034244834,0.139,0.03,5.21713984965152e-96,"16","AQP9"
"SEC61A13",1.09957691357945e-98,0.522235458365948,0.295,0.098,2.2046517117268e-95,"16","SEC61A1"
"COPB26",2.46945148945154e-98,0.530214924159007,0.287,0.095,4.95125023635033e-95,"16","COPB2"
"HM133",4.98934044804806e-98,0.464821205147163,0.298,0.1,1.00036275983364e-94,"16","HM13"
"MT-ND49",2.14380403942169e-97,0.443127268205126,0.985,0.669,4.29832709904049e-94,"16","MT-ND4"
"SPCS15",2.29455102758254e-97,0.629459216888561,0.268,0.086,4.60057481030299e-94,"16","SPCS1"
"RABAC14",1.08874869575162e-96,0.705053841997377,0.224,0.066,2.182941134982e-93,"16","RABAC1"
"DNAJC34",1.98099375039605e-95,0.414519357217836,0.397,0.153,3.97189246954407e-92,"16","DNAJC3"
"H2AFV5",2.11399860282484e-95,0.409098997008399,0.374,0.14,4.23856719866381e-92,"16","H2AFV"
"HSPA95",6.57183125224443e-95,0.407102842505494,0.385,0.146,1.31765216607501e-91,"16","HSPA9"
"OSTC1",8.67008033553683e-95,0.903202988865982,0.199,0.055,1.73835110727514e-91,"16","OSTC"
"LBR7",1.01396063668043e-94,0.404185560839621,0.379,0.142,2.03299107654425e-91,"16","LBR"
"SLC2A34",4.42796948316708e-92,0.638978863219181,0.381,0.149,8.87807881374999e-89,"16","SLC2A3"
"LMAN27",1.34965025718043e-91,0.401144236787717,0.434,0.175,2.70604876564676e-88,"16","LMAN2"
"COX7A27",2.03212296269741e-91,0.385293086242198,0.351,0.13,4.07440654020831e-88,"16","COX7A2"
"SRPR4",1.97215117355062e-90,0.543598963564738,0.274,0.092,3.954163102969e-87,"16","SRPR"
"SIK12",5.92374270971854e-89,0.89721651282914,0.169,0.045,1.18771041329857e-85,"16","SIK1"
"STAT16",1.39048463025309e-87,0.325969104025884,0.538,0.238,2.78792168365745e-84,"16","STAT1"
"HNRNPAB6",9.54051994166268e-87,0.543255803497148,0.266,0.09,1.91287424830337e-83,"16","HNRNPAB"
"CCDC1493",1.13652695172977e-86,0.360846766880164,0.211,0.063,2.27873653821818e-83,"16","CCDC149"
"ATP5G11",3.87539309965034e-86,0.800445361911228,0.166,0.044,7.77016316479894e-83,"16","ATP5G1"
"HSP90AB17",8.26065143681124e-85,0.235778593897969,0.688,0.324,1.65626061308065e-81,"16","HSP90AB1"
"TMED26",3.23135740300509e-84,0.402000001661169,0.274,0.095,6.4788715930252e-81,"16","TMED2"
"TMEM2582",1.25248019908308e-82,0.54886644327592,0.212,0.066,2.51122279916157e-79,"16","TMEM258"
"GOLGB14",3.36481030242801e-82,0.382840997114092,0.415,0.174,6.74644465636816e-79,"16","GOLGB1"
"C19orf101",6.54911974856213e-81,0.45060275768062,0.215,0.067,1.31309850958671e-77,"16","C19orf10"
"ADM2",2.41044185708762e-80,1.55470797882097,0.103,0.021,4.83293592346068e-77,"16","ADM"
"TLR72",1.05046047913621e-79,1.25989837053844,0.124,0.029,2.10617326066809e-76,"16","TLR7"
"RPN24",2.12824280626884e-79,0.20778360261501,0.396,0.161,4.26712682656903e-76,"16","RPN2"
"TMED106",6.10195051552686e-77,0.226979687699929,0.354,0.141,1.22344107836314e-73,"16","TMED10"
"CPEB44",1.62666706946997e-76,0.380770831881905,0.27,0.098,3.26146747428728e-73,"16","CPEB4"
"ZNF804A4",2.17326805294731e-76,0.486954477282943,0.264,0.095,4.35740244615937e-73,"16","ZNF804A"
"ILF26",3.46330958847963e-76,0.363326085333316,0.254,0.089,6.94393572490166e-73,"16","ILF2"
"TNFAIP39",2.08707202568988e-74,0.383320650434714,0.421,0.185,4.18457941150821e-71,"16","TNFAIP3"
"FADS12",5.31623113600289e-72,0.963916443924479,0.122,0.03,1.06590434276858e-68,"16","FADS1"
"CCT25",3.15030495849076e-71,0.392732338054353,0.272,0.102,6.31636144177398e-68,"16","CCT2"
"EIF4A32",2.7841871749962e-69,0.663296756610876,0.189,0.061,5.58229528586738e-66,"16","EIF4A3"
"SHMT2",4.25458864820837e-68,0.8442970184983,0.138,0.038,8.53045023965777e-65,"16","SHMT2"
"KCNE13",7.76101477744411e-68,0.62666589350742,0.15,0.043,1.55608346287754e-64,"16","KCNE1"
"LONRF32",1.63012625909195e-67,1.04812452940315,0.118,0.03,3.26840314947935e-64,"16","LONRF3"
"PSMA34",2.64789004131995e-67,0.564224415618369,0.21,0.072,5.3090195328465e-64,"16","PSMA3"
"TUBB4B1",1.11844079820029e-65,0.779866547839021,0.136,0.038,2.24247380039159e-62,"16","TUBB4B"
"HSP90AA16",2.91819526377033e-65,0.200858248087179,0.77,0.407,5.85098150385952e-62,"16","HSP90AA1"
"LRRC592",3.37929138110379e-64,0.623719634567866,0.161,0.05,6.7754792191131e-61,"16","LRRC59"
"KPNA2",9.71062850482468e-63,0.670590883754169,0.128,0.035,1.94698101521735e-59,"16","KPNA2"
"FKBP22",5.77108245306291e-62,0.633793879562024,0.155,0.048,1.15710203183911e-58,"16","FKBP2"
"TMEM2082",5.78635607191676e-61,0.754534753428392,0.134,0.039,1.16016439241931e-57,"16","TMEM208"
"VIMP2",8.99072572031129e-61,0.607117589421495,0.161,0.051,1.80264050692241e-57,"16","VIMP"
"RPL22L1",3.79816861305069e-60,0.875504560649878,0.123,0.034,7.61532806916664e-57,"16","RPL22L1"
"MT-ND59",4.55884052876787e-60,0.257784817625204,0.899,0.525,9.14047526017958e-57,"16","MT-ND5"
"INSL62",4.61535328707699e-60,0.563710160427485,0.171,0.057,9.25378334058936e-57,"16","INSL6"
"DAD15",5.83503655760894e-60,0.249854065239352,0.258,0.102,1.16992482980059e-56,"16","DAD1"
"SLC40A11",1.47241236326549e-59,0.530252390883706,0.119,0.033,2.95218678834732e-56,"16","SLC40A1"
"MLEC3",6.46113407779541e-59,0.246682554585357,0.226,0.085,1.29545738259798e-55,"16","MLEC"
"SELK6",9.54856371300736e-55,0.409102850148327,0.201,0.075,1.91448702445798e-51,"16","SELK"
"FCGR1B2",8.84625280855529e-54,0.839955149308041,0.111,0.031,1.77367368811534e-50,"16","FCGR1B"
"SLC39A73",1.53695543491072e-53,0.622544717117809,0.153,0.051,3.081595646996e-50,"16","SLC39A7"
"TCP17",1.60231376962058e-53,0.212544177533769,0.241,0.096,3.21263910808926e-50,"16","TCP1"
"FCGR1A2",3.5591727354615e-53,0.545694253685896,0.128,0.039,7.1361413346003e-50,"16","FCGR1A"
"APOBEC3C5",4.80157048072155e-53,0.252696601608875,0.258,0.107,9.62714881384671e-50,"16","APOBEC3C"
"SSRP17",7.12340264032042e-53,0.240677846202979,0.246,0.1,1.42824222938424e-49,"16","SSRP1"
"CALU3",6.3836601683361e-52,0.388962605851004,0.189,0.07,1.27992386375139e-48,"16","CALU"
"IDH26",1.30425227683552e-50,0.229794651628638,0.236,0.097,2.61502581505521e-47,"16","IDH2"
"IRF72",4.94867035187014e-50,0.342416518333758,0.175,0.064,9.92208405549963e-47,"16","IRF7"
"F52",6.16628974143266e-49,0.483763319900229,0.157,0.055,1.23634109315725e-45,"16","F5"
"MRPL512",1.68721395480034e-46,0.599219605663965,0.142,0.049,3.38286397937469e-43,"16","MRPL51"
"SLC35B11",2.94130809294803e-46,0.679168089085882,0.115,0.036,5.89732272636081e-43,"16","SLC35B1"
"DUSP24",1.17392733879224e-45,0.382149529015416,0.144,0.05,2.35372431427844e-42,"16","DUSP2"
"MCM5",1.73367743819662e-43,0.342723858166429,0.139,0.049,3.47602326358421e-40,"16","MCM5"
"CLPTM1L2",1.08822493374707e-41,0.208111870093643,0.172,0.067,2.18189099216287e-38,"16","CLPTM1L"
"MTHFD22",1.4825422576392e-41,0.418702377618466,0.15,0.056,2.97249722656659e-38,"16","MTHFD2"
"CES12",3.97265858668562e-39,0.537459167449823,0.111,0.037,7.96518046630467e-36,"16","CES1"
"CYCS3",8.01022426148646e-34,0.310552627482574,0.149,0.061,1.60604996442803e-30,"16","CYCS"
"TP53INP12",2.82622930748291e-32,0.203838452830987,0.132,0.052,5.66658976150324e-29,"16","TP53INP1"
"IFIT22",3.93333878763319e-26,0.28895819218649,0.109,0.044,7.88634426920455e-23,"16","IFIT2"
"TUBB11",0,7.40113489945735,0.574,0.015,0,"17","TUBB1"
"PPBP",0,7.11711231052524,0.555,0.016,0,"17","PPBP"
"SDPR",0,7.06513049968558,0.537,0.017,0,"17","SDPR"
"PF4",0,6.88206853935477,0.525,0.014,0,"17","PF4"
"NRGN3",0,6.30454102436454,0.527,0.031,0,"17","NRGN"
"ITGB3",0,6.11480718269267,0.513,0.031,0,"17","ITGB3"
"F13A13",0,4.2297034451242,0.5,0.089,0,"17","F13A1"
"SPARC",0,5.94568510725614,0.408,0.019,0,"17","SPARC"
"PRKAR2B",0,5.24141111899706,0.419,0.041,0,"17","PRKAR2B"
"GNG11",0,6.72136727557411,0.375,0.01,0,"17","GNG11"
"HIST1H2AC",0,5.5346912046837,0.394,0.036,0,"17","HIST1H2AC"
"ITGA2B",0,5.49650536293432,0.38,0.023,0,"17","ITGA2B"
"RGS183",0,5.40924665515394,0.398,0.046,0,"17","RGS18"
"RUFY1",0,4.13892428011305,0.442,0.104,0,"17","RUFY1"
"ACRBP",0,6.11361468396251,0.309,0.014,0,"17","ACRBP"
"CLU2",0,3.86768617708513,0.352,0.062,0,"17","CLU"
"PTGS11",0,5.33581041871521,0.289,0.021,0,"17","PTGS1"
"PF4V1",0,6.97694225785229,0.251,0.004,0,"17","PF4V1"
"MTURN",0,4.51015074645385,0.258,0.029,0,"17","MTURN"
"C6orf25",0,6.19562048880387,0.233,0.007,0,"17","C6orf25"
"MMD",0,4.49393104707393,0.244,0.026,0,"17","MMD"
"SH3BGRL2",0,4.33573902385306,0.241,0.026,0,"17","SH3BGRL2"
"THBS11",0,4.77234784104053,0.231,0.023,0,"17","THBS1"
"CTTN",0,4.28087186821932,0.199,0.021,0,"17","CTTN"
"TREML1",0,6.4165181887099,0.181,0.004,0,"17","TREML1"
"MFAP3L",0,5.0018821874033,0.183,0.012,0,"17","MFAP3L"
"GNAZ",0,6.85552773774454,0.166,0.004,0,"17","GNAZ"
"GP9",0,7.56225513542219,0.159,0.002,0,"17","GP9"
"TRIM58",0,5.32457808225986,0.163,0.008,0,"17","TRIM58"
"TAL1",0,6.23309178860682,0.158,0.005,0,"17","TAL1"
"AP003068.23",0,5.62199919265714,0.139,0.006,0,"17","AP003068.23"
"PTCRA",0,5.35024081828426,0.134,0.007,0,"17","PTCRA"
"LGALSL",0,5.76037096773224,0.133,0.006,0,"17","LGALSL"
"VSIG2",0,5.79011128205037,0.13,0.006,0,"17","VSIG2"
"ESAM",0,5.56477633309683,0.113,0.005,0,"17","ESAM"
"GP6",0,6.06386786616707,0.107,0.003,0,"17","GP6"
"RP11-367G6.3",3.3069051723209e-309,5.31911965181529,0.111,0.007,6.6303448705034e-306,"17","RP11-367G6.3"
"OR2W3",1.30231794840458e-305,4.98053540819556,0.119,0.008,2.61114748655119e-302,"17","OR2W3"
"MAP1A",7.7394697837732e-291,4.69574123452169,0.131,0.01,1.55176369164653e-287,"17","MAP1A"
"VCL5",3.76982965294483e-288,3.69981662019921,0.528,0.177,7.55850845415439e-285,"17","VCL"
"GPX14",9.04668008597476e-283,3.53042461443342,0.474,0.14,1.81385935723794e-279,"17","GPX1"
"SELP",1.13044211415183e-270,4.25280014696067,0.158,0.016,2.26653643887442e-267,"17","SELP"
"GUCY1B3",1.0348472261148e-244,4.49154750544586,0.142,0.014,2.07486868836018e-241,"17","GUCY1B3"
"PDGFA",4.75328541601872e-234,4.29439112747343,0.113,0.009,9.53033725911753e-231,"17","PDGFA"
"LIMS13",3.06723355201793e-215,3.55271813630068,0.455,0.159,6.14980327179595e-212,"17","LIMS1"
"DAB21",1.41618651292513e-209,4.31012571966163,0.189,0.029,2.83945395841488e-206,"17","DAB2"
"TMEM40",7.92640240102229e-197,3.82124292162515,0.154,0.02,1.58924368140497e-193,"17","TMEM40"
"TPM45",2.06655446715981e-193,3.27018963565948,0.469,0.183,4.14344170665542e-190,"17","TPM4"
"STON22",1.68432948024306e-189,3.68630567098213,0.27,0.062,3.37708060788733e-186,"17","STON2"
"TNFSF4",6.07267843125508e-186,4.15169476473755,0.1,0.009,1.21757202546664e-182,"17","TNFSF4"
"TSPAN33",2.52688229893417e-181,4.08142936595201,0.146,0.02,5.06639900936301e-178,"17","TSPAN33"
"ENDOD13",9.94237084106951e-179,3.62833558259604,0.236,0.05,1.99344535363444e-175,"17","ENDOD1"
"TMEM140",4.45882639200454e-170,4.50313743589916,0.109,0.012,8.93994691596909e-167,"17","TMEM140"
"MMRN1",3.20444416977326e-166,3.65517654887387,0.134,0.018,6.42491056039539e-163,"17","MMRN1"
"CTDSPL1",4.7516743582322e-165,3.22705318927107,0.207,0.041,9.52710708825556e-162,"17","CTDSPL"
"TLN17",5.25219577482659e-157,2.85375877348099,0.605,0.365,1.05306525285273e-153,"17","TLN1"
"FAXDC21",1.04214002509631e-149,3.58669742792086,0.18,0.035,2.08949075031811e-146,"17","FAXDC2"
"SLC40A12",7.79657893837443e-149,3.76862377817644,0.171,0.032,1.56321407714407e-145,"17","SLC40A1"
"RUFY42",2.08874887877284e-146,3.51005629400687,0.175,0.034,4.18794150193954e-143,"17","RUFY4"
"MYLK2",1.52572490951708e-142,2.91246090017056,0.264,0.071,3.05907844358174e-139,"17","MYLK"
"EHD3",5.78499913673507e-136,3.63527951339567,0.147,0.026,1.15989232691538e-132,"17","EHD3"
"RP11-1L9.13",1.52171458230274e-129,3.47763455929596,0.257,0.075,3.05103773751699e-126,"17","RP11-1L9.1"
"TSC22D12",1.8203756325858e-129,3.0826521020381,0.305,0.101,3.64985314333453e-126,"17","TSC22D1"
"TUBA4A1",1.97476258970199e-125,3.31220172685455,0.244,0.07,3.95939899235248e-122,"17","TUBA4A"
"MT-RNR17",2.98140463631709e-120,0.880855923479574,0.931,0.805,5.97771629581576e-117,"17","MT-RNR1"
"RAB27B3",1.68468711708734e-117,3.10960146568136,0.227,0.063,3.37779766976012e-114,"17","RAB27B"
"HIST2H2AA43",1.64931743608533e-108,3.79501415723916,0.204,0.056,3.30688145935108e-105,"17","HIST2H2AA4"
"OAZ13",3.62930087180931e-86,1.83148961551222,0.537,0.355,7.27674824797766e-83,"17","OAZ1"
"CTSA3",4.77266852763289e-79,2.98736694728436,0.224,0.08,9.56920039790394e-76,"17","CTSA"
"ODC13",1.9233822228049e-68,2.83837511272974,0.2,0.072,3.85638135672382e-65,"17","ODC1"
"CDKN1A3",2.20916035829706e-64,3.10129150326633,0.153,0.047,4.4293665183856e-61,"17","CDKN1A"
"ITGB52",4.85651321569011e-62,2.34941051946829,0.177,0.061,9.73730899745867e-59,"17","ITGB5"
"CCL54",2.42888230302737e-55,1.35305554956741,0.364,0.193,4.86990901756988e-52,"17","CCL5"
"NAP1L16",6.85603355539361e-48,1.84036578452999,0.4,0.27,1.37463472785642e-44,"17","NAP1L1"
"SOD24",3.55213226039924e-47,1.86547973615409,0.305,0.17,7.12202518210047e-44,"17","SOD2"
"GNAS6",3.84125375535649e-47,1.43544097303743,0.496,0.384,7.70171377948977e-44,"17","GNAS"
"RNA28S57",1.59452417581722e-45,0.428319422420209,0.996,0.991,3.19702097251353e-42,"17","RNA28S5"
"NFE23",6.90998828810625e-44,3.21380939755012,0.11,0.035,1.3854526517653e-40,"17","NFE2"
"LMNA1",1.00092194697451e-41,2.53792645378244,0.131,0.047,2.00684850368389e-38,"17","LMNA"
"PLEKHO15",1.89972787182116e-38,2.55813942037755,0.228,0.12,3.80895438300142e-35,"17","PLEKHO1"
"IFI273",2.63030387005224e-37,1.14210481046326,0.231,0.111,5.27375925945475e-34,"17","IFI27"
"HFM16",2.70192596680689e-31,0.489794194817377,0.917,0.89,5.41736156344781e-28,"17","HFM1"
"NCOA44",3.28198169769455e-31,1.92146936968663,0.304,0.2,6.58037330387757e-28,"17","NCOA4"
"TIMP13",3.24898893926014e-29,2.51657200775033,0.141,0.064,6.51422282321659e-26,"17","TIMP1"
"AC018890.66",2.26976367176625e-28,1.60143812783329,0.375,0.287,4.55087616189133e-25,"17","AC018890.6"
"TMSB4X8",4.4399358638125e-26,0.911105611295123,0.619,0.561,8.90207140694406e-23,"17","TMSB4X"
"CNST5",3.04455812841208e-23,2.16555117681301,0.193,0.111,6.10433904746621e-20,"17","CNST"
"MEIS11",7.46936357648591e-23,2.05523349947432,0.112,0.049,1.49760739708543e-19,"17","MEIS1"
"PDE3A4",1.77565824066811e-21,0.356409747329645,0.832,0.803,3.56019477253957e-18,"17","PDE3A"
"ATP9A2",2.6701538578651e-16,1.23816519509297,0.162,0.094,5.35365848501953e-13,"17","ATP9A"
"MYL66",4.31630454566567e-16,1.26418872710923,0.436,0.399,8.65419061405967e-13,"17","MYL6"
"ITGB14",5.26383431615362e-16,1.43755975283879,0.273,0.202,1.0553987803888e-12,"17","ITGB1"
"BMP62",5.63568014149169e-14,1.65880175243839,0.118,0.065,1.12995386836908e-10,"17","BMP6"
"PBX14",1.43299947382351e-12,1.30854265598759,0.162,0.103,2.87316394501614e-09,"17","PBX1"
"RAB314",3.4774545068381e-11,1.41906881981081,0.215,0.158,6.9722962862104e-08,"17","RAB31"
"PKM6",6.49278806994395e-11,1.2139515044385,0.296,0.248,1.30180400802376e-07,"17","PKM"
"SAT14",3.22577981658545e-10,1.01510495175416,0.246,0.19,6.46768853225382e-07,"17","SAT1"
"ABCC43",7.96561417932337e-10,1.21586243170143,0.18,0.127,1.59710564295434e-06,"17","ABCC4"
"ANK12",3.24387003088597e-09,1.14239412606301,0.129,0.083,6.50395941192637e-06,"17","ANK1"
"PLEK8",4.23294554612124e-09,1.27298276661859,0.309,0.271,8.48705581997309e-06,"17","PLEK"
"RP11-157I4.44",2.87570193040848e-08,1.44358831774439,0.182,0.137,5.76578237046901e-05,"17","RP11-157I4.4"
"ACTB6",1.66468831127922e-07,0.576696081204256,0.53,0.513,0.000333770006411485,"17","ACTB"
"FRMD32",2.66397836592912e-07,1.3338711914033,0.132,0.092,0.00053412766236879,"17","FRMD3"
"APP5",3.47616047141236e-07,1.08674180524412,0.194,0.15,0.000696970174518178,"17","APP"
"ARPC1B7",8.43746619092975e-07,1.12355117125265,0.281,0.251,0.00169171197128141,"17","ARPC1B"
"SEC14L13",1.0811784749492e-06,1.41318242602612,0.191,0.156,0.00216776284227314,"17","SEC14L1"
"FAM46C4",2.05110740923438e-06,1.26520781067278,0.114,0.079,0.00411247035551493,"17","FAM46C"
"ANKRD30BL6",1.56643831313583e-05,0.422240658486772,0.562,0.582,0.0314070881783735,"17","ANKRD30BL"
"COL4A3BP4",5.35053790980247e-05,0.424680051086164,0.132,0.191,0.10727828509154,"17","COL4A3BP"
"NCOA32",9.61090670079585e-05,0.279646722332801,0.157,0.222,0.192698679350957,"17","NCOA3"
"FSTL42",0.000247987166838324,0.920198394865006,0.113,0.084,0.49721426951084,"17","FSTL4"
"GAPDH3",0.00025375451496209,0.3496934398326,0.115,0.167,0.50877780249899,"17","GAPDH"
"IGF2BP22",0.000343609024805141,0.992413628845426,0.102,0.076,0.688936094734307,"17","IGF2BP2"
"ATP2A23",0.000357855235879832,0.359762178174828,0.098,0.143,0.717499747939063,"17","ATP2A2"
